row_index,relative_path,category,byte_size,sha256
1102,Mermaid/10_2.tif,Mermaid,32416,a40b22b8dc3242de87dc7bce5ca7c8770de7052ab4d2e7238bc449d38b52466d
1103,Mermaid/10_3.tif,Mermaid,36917,4e8377ee6157d518224aea2fb51ec59871e72b35abc3d0b00d7afd0f5db725a1
1104,Mermaid/10_4.tif,Mermaid,49589,fb507fcb8b12cea27deccf3f7bee7a73b865d91d7127d240aeb1d189f5b42a2a
1105,Mermaid/10_5.tif,Mermaid,51252,78c80d1220bdd19b47449b4e1830c1bbc81cc80a4c4e2c2705de15024472bb8c
1106,Mermaid/10_6.tif,Mermaid,34965,ca57a70854a64b64c98dcc1859e9329830bc4d55e24ff63ded743e78fd89d21a
1107,Mermaid/10_7.tif,Mermaid,28421,ed7ad4eff16b324bf328a3ed781155037fd94650075ec1dd27e08e4378634af6
1108,Mermaid/10_8.tif,Mermaid,28962,e18ae15cbcc2df7e7e5dc00d5fca9907f1fe00e6a9f920c5cc977856c333f044
1109,Mermaid/10_9.tif,Mermaid,51688,4fffa5950d07660668f293c78b2198e40329bfa136e03ab6f1db57e4e0948600
1110,Mermaid/1_1.tif,Mermaid,61680,0a98459d089fdf64f1e1da3000224b4fdb9ce4d57ea01f668d984bad05ea30ae
1111,Mermaid/1_10.tif,Mermaid,46919,2dc02af664624ffc205b341d56cad4c78542bcc54fabca41fe915bac5ec2e4c3
1112,Mermaid/1_2.tif,Mermaid,42489,fda82191ffbe1daa639c94461c72d9df5a7de1f5de1509b33824625be520403e
1113,Mermaid/1_3.tif,Mermaid,50785,41262cc4501d145741bb60a62e3c4aedb2c214a6ad284bc3a5d962b14c7d2209
1114,Mermaid/1_4.tif,Mermaid,68323,5a27cbebecdc8d3986514f24057e9ff875780067cb155fdf3d589ce6ebe0ce29
1115,Mermaid/1_5.tif,Mermaid,88329,4d80cfc9e1dc912362f872b8059f036f98553da8fe80af8993ce626cf53fddc4
1116,Mermaid/1_6.tif,Mermaid,63655,5e23dff95493cc7b5d90c1801006d89514488b52c38ab25882df2bc877125966
1117,Mermaid/1_7.tif,Mermaid,32318,13beb0bf679218a36baf958d1955d356608af8e03e519d8fcab0b2850373f830
1118,Mermaid/1_8.tif,Mermaid,42343,7ec56de8569f82c004fbfb931c8337bc77d78c257c93c1d13081afa17e366212
1119,Mermaid/1_9.tif,Mermaid,60092,fa981feb51f2e7d9a5d12082e93681d9d8c4ded95bbe57cba518f98f8e7b6022
1120,Mermaid/2_1.tif,Mermaid,81451,d913bdb3222f8d40cea43c5f429ac29a01d30140dd6b3009200b7b3f4bc5d691
1121,Mermaid/2_10.tif,Mermaid,55761,a301c3452dce991896af2ad8040835d04d30e9c2c22f6818aa51ee2cbd6c58bc
1122,Mermaid/2_2.tif,Mermaid,62455,07f35912bce11be58ddc8546ff7d9fe9d0665e3e1740139487f59eef25f92142
1123,Mermaid/2_3.tif,Mermaid,96914,aaa564eeeb82bc568729d8aa87ae0d27c97cf1728965a59637e4b7c0bc1e1b43
1124,Mermaid/2_4.tif,Mermaid,110689,0a5f186677cbf4d223b8aa3a3d771eeb987ad7607d8586fed1adcf08f66a138a
1125,Mermaid/2_5.tif,Mermaid,92344,a2ce36421b413fded6886f5d780311554b0f8960377b78d023a77a1207aea5be
1126,Mermaid/2_6.tif,Mermaid,82136,1a76bc861bcac71c74ca351edbed17b6070bdc95ac78116287fa1b45112a0e1e
1127,Mermaid/2_7.tif,Mermaid,51790,1a88f86320d775f311996650f33d4569cb8c3ef66477906a816bb6fe05d0639b
1128,Mermaid/2_8.tif,Mermaid,75432,fcb0d2922f0499459c90fea0fb7447750300b78b1dcc1ccffbdd5ec32f9ed2fb
1129,Mermaid/2_9.tif,Mermaid,95133,fe0782ca88180da5b7d52fbd3e2e56f58e3bc9279a6e2dee2c241d409b293fd3
1130,Mermaid/3_1.tif,Mermaid,53185,6f1ebfc04f292200e99b3cadf1f6be5dbae28024eb046fa97da8932b690f8369
1131,Mermaid/3_10.tif,Mermaid,41316,c9d382c868cdfe79342272d4526a150c6a17cbbd9a9ad08438252cdb83a9c031
1132,Mermaid/3_2.tif,Mermaid,39840,91a86e4392aab56d967de9fdedc9b2d2924142196fd41a399490118d08bfaffc
1133,Mermaid/3_3.tif,Mermaid,51653,70bb1a48d2328eeefaa1036508d029f237523554a1ab772e66178074f8f36da1
1134,Mermaid/3_4.tif,Mermaid,56840,feb52542ad008f8e78e254447b624d5be8eb83673513421d6c5c0cf6c56fa1a8
1135,Mermaid/3_5.tif,Mermaid,57900,61e7da91f1297ef42ddd37f3cad5b7dd971f482e9306a47417ad00f441c2fdc9
1136,Mermaid/3_6.tif,Mermaid,49426,55c09adb2410134c7894b16324f4fca8274af5a27eb172a6a5ce0095b3b94eec
1137,Mermaid/3_7.tif,Mermaid,42071,82336020f15ae7542f35ff094d6cdf64575345118069146dca7630a15f353087
1138,Mermaid/3_8.tif,Mermaid,43201,96f1b3125f1769816c0e62dd7814218b3e83ddd1a8fa08c4c5f8ca298f373bd1
1139,Mermaid/3_9.tif,Mermaid,64040,db96e7a06c2c497b453d2490dcc571ecbee503eff917855413a9eb2a2a1b7620
1140,Mermaid/4_1.tif,Mermaid,73029,bf1c2993ef858280f26ba0a69b8191887fb66f51f1652c980a2d3dcbf295d543
1141,Mermaid/4_10.tif,Mermaid,70341,33501fcb0a1ee38d23b42983e2cf88eb45e30dcb21c1491aa6eca5a9cc6dd94a
1142,Mermaid/4_2.tif,Mermaid,62755,528416667be3601138462da3ea4b8b511a4dc19286d554b191bba6b135873b85
1143,Mermaid/4_3.tif,Mermaid,48198,378a3f59ea9b0e17d130d07303182898974f696dd3cbf0a8124c04c05ddd635f
1144,Mermaid/4_4.tif,Mermaid,89608,b784831b9a200678bf9e73afa975a97b6c85307418e8fae1db0b9223f1fd9279
1145,Mermaid/4_5.tif,Mermaid,71285,fac0b89597b1c10653a49c7927883ecddabf3d5fcc375b9c003b64e973888a9c
1146,Mermaid/4_6.tif,Mermaid,65395,91818c805ebd9704e7163170392b45fe5b737d08c1a64cac838ed16e6b68b25c
1147,Mermaid/4_7.tif,Mermaid,47760,847701a6dca26b32805b8db7e26ac77a73fa760b2bd5501235e67232c3ebbdf4
1148,Mermaid/4_8.tif,Mermaid,50877,c67fbf948954a8876c6aa54577b5c5b522e8965c7239140901861cfeb65ea921
1149,Mermaid/4_9.tif,Mermaid,73893,60fe994dfd1b4e1c6b3e821529e5ee8d132a7f1993252579b3cc80abc3b26ad7
1150,Mermaid/5_1.tif,Mermaid,48763,b8a3b13e0eed2eff3a165cd383b15927e01c9198f5d01837ee32ec29a84c1d98
1151,Mermaid/5_10.tif,Mermaid,37097,069b1988565d509594269fd4f3d151e01c5a3af7823291b37a471ae32b36cb39
1152,Mermaid/5_2.tif,Mermaid,37214,332cfcff9d39e50c917b3a5ce46f1465e11cac6167d3099d162863b0c3405448
1153,Mermaid/5_3.tif,Mermaid,41110,b73c3090838fbc3b3f9dbb12d73f9df48af6292ae45d841b30b516009ff588f0
1154,Mermaid/5_4.tif,Mermaid,70993,9891a5d7d42dfa8a8db1ace2396f5b5cdec296ab8a24599a60cda1f6a5a2a4d4
1155,Mermaid/5_5.tif,Mermaid,52485,110380db0c06457f3d08e991ed729ca5328505da471dbd51dc2de80c12ac8176
1156,Mermaid/5_6.tif,Mermaid,39515,944fe47f83ca1000f62984a13807b3c68cd6ded16c79b20ac89a6cd65dfe0e44
1157,Mermaid/5_7.tif,Mermaid,32029,40ed167983cc32bb8b4ab472903eb8647623c286dac464711f143dd3af15e192
1158,Mermaid/5_8.tif,Mermaid,39860,38e19cb04769ec073f2e584d4493b0a50ebf0d8f4e087f236c3ce245c66bd37e
1159,Mermaid/5_9.tif,Mermaid,67300,46e1283f8d169fccfde251ee14f9274b7dbd2ebf7413ea15f11f2dcdaa5e6f1c
1160,Mermaid/6_1.tif,Mermaid,56798,8c99cf89b78c2e4a2652d7b2a440dce6a5812d99195659bb0782d9c61b05c50e
1161,Mermaid/6_10.tif,Mermaid,31991,adbcb84e674ecd8d36c7eb5d4a3c9f5e0f2606f6157ddf1275787b721b2ab987
1162,Mermaid/6_2.tif,Mermaid,41922,b43d1c696c280a8a517e5b129b18187422a333e7b8017e1d0db2326a3e0fd589
1163,Mermaid/6_3.tif,Mermaid,42495,74f0a271c3520430519e7d652e5d23c4d9675b595000814aa8c4cd3e189eca23
1164,Mermaid/6_4.tif,Mermaid,65602,dda82b3b6befdc6c1110cad227f8d759a0692e6dca1a05a358abe29d6f002f8f
1165,Mermaid/6_5.tif,Mermaid,46848,80e4bf8b1ed7fd7b4ba6b4c932f4aeacad9e7281296a6c6d01ad9b88720df0b8
1166,Mermaid/6_6.tif,Mermaid,51864,40de01d6a04cc9a4536abbc65ea9b959aeccc2ef693932d6c608c7860a55f644
1167,Mermaid/6_7.tif,Mermaid,40672,868c8c8bffb67ccfeef48019d7aadec9d25320ee8ca66fe39564b758f1e68f01
1168,Mermaid/6_8.tif,Mermaid,45357,235f592ed883268b6df1f2e31b595544dd22896cd05a824ae8bc24dcabc7fca8
1169,Mermaid/6_9.tif,Mermaid,65880,2d6b07990d59a23f52f8f4b61684e1c6ea64113dec19b3fa85d7567adfc36b85
1170,Mermaid/7_1.tif,Mermaid,76041,9d4fe3aa98a129a568c886b678389ce0ba942b47b4701e631db2e7969f57195d
1171,Mermaid/7_10.tif,Mermaid,63757,19d77f0eb1e7314ea1ceb17f82d9487151060ad84e995ec9380188db1e20ec48
1172,Mermaid/7_2.tif,Mermaid,57704,a7626927ec6cbeb5f50bd1c932d1a3231d4fa6e7fbe552b2ecceb1ae406bc216
1173,Mermaid/7_3.tif,Mermaid,86262,578e991152c9fe1a32ecfa3677cfcf7fb2b013a7c0fec7dae65af18b7158f08d
1174,Mermaid/7_4.tif,Mermaid,61130,5bccd718114c711bbb410c93493054185affabffb75c03ab909231ac465e225d
1175,Mermaid/7_5.tif,Mermaid,83452,b7bbb0cb6bcd2ce9cb528aa762dad27909480f8fe5db71e0be5f7d246f0e3121
1176,Mermaid/7_6.tif,Mermaid,74152,f14b2edf299fa8cd2a2e389aa78f48d81b1164d1578ac1fd1492bb370855791e
1177,Mermaid/7_7.tif,Mermaid,51876,40334d5ade0f26262acc731254c5d5e4df64d5f080c3a22fc04fef8366355030
1178,Mermaid/7_8.tif,Mermaid,57201,4e0afa1c6031273f3989f28d79f6f6b6da464378920f1b04d98058903337e893
1179,Mermaid/7_9.tif,Mermaid,101519,ad622dac29b03b66bc3e4a64dc689dfd5cf355ee1c712d7b0fe4fcfffef4fdf4
1180,Mermaid/8_1.tif,Mermaid,59246,e91a9d7645e782a95cfb62c69d082bc8807a0fa26ba3ee862502304efd77f4ba
1181,Mermaid/8_10.tif,Mermaid,38950,7c04569ff7ab7da02c9261c3a16ddb5c7ad0b4c064e184ea2b3adb3e726df8fa
1182,Mermaid/8_2.tif,Mermaid,44476,571433bd42a4615e84cc997f15e10f5d5a919d98401757c3e3b96b40dd241d57
1183,Mermaid/8_3.tif,Mermaid,53003,08078851f07e8a0c5d6ac65568567dfe638a8cad1279ea532e23604b68873cb5
1184,Mermaid/8_4.tif,Mermaid,66552,8463a25f560b488b02188c749c585410b4d3c3aa66d9aaf29e66d1c55e4a74d2
1185,Mermaid/8_5.tif,Mermaid,77844,eb2ad3bcd2c0e7d970f26b2c1221573db2daf173c41f9382a1a333e8ae4b1ecc
1186,Mermaid/8_6.tif,Mermaid,50692,da2875d87c17bd34d19481b4a0eb8caad40088197c726c86c2600c7c8b00b8c7
1187,Mermaid/8_7.tif,Mermaid,45606,8e799c77b3f5683e50fef760ec11233852287871821f90b7750d9469caf72066
1188,Mermaid/8_8.tif,Mermaid,54915,37e31959e3ee9f0976876db6ddbeeac307941102cf0a5af624db460e77e5a861
1189,Mermaid/8_9.tif,Mermaid,67607,42d19d13bfa8c3c001a8dcbed6158985c95914b3cd6ac2a8dccd4bd4c0e6d3ab
1190,Mermaid/9_1.tif,Mermaid,42798,7c7f3a3b6dd93f1f648f8639d4c3de3078cdfb1b73a585ac3daefb02b693b6af
1191,Mermaid/9_10.tif,Mermaid,32722,4ba9464d59f65a7c8dc053213a9a5f21eeb1c3ba2a5abe3871fe9c60016f1922
1192,Mermaid/9_2.tif,Mermaid,42764,972eb7f5a8384b345c5c0cdfec4174a9b9824b20bbdd935c0e0d91da36625c89
1193,Mermaid/9_3.tif,Mermaid,50493,1863db21606bc1acaafbb2edaa1a876415b62831b496c0da06f2e8b8b1d7bf8c
1194,Mermaid/9_4.tif,Mermaid,53054,8f939ada9416725cc02277f3ec7980ca8c47da1297bc0f1d812ad209f15c5e24
1195,Mermaid/9_5.tif,Mermaid,58049,8942f6632b886a33c32a38b03f3d53596529b2779dd42687ca369b48e9202601
1196,Mermaid/9_6.tif,Mermaid,41375,6f2b060c403268b6bb94e63e98ec8feaa4632bfb30aeb713df4fc10f035c0bf1
1197,Mermaid/9_7.tif,Mermaid,30188,4d3e0b4bc5b49416f83322a1be7bbad278bfce4bbb669a69d220a2ab9f0fe1b9
1198,Mermaid/9_8.tif,Mermaid,32822,278174bf8407bd1094e8b2a388577a6d148abe17facc94fa18ffd385eeef6c47
1199,Mermaid/9_9.tif,Mermaid,63196,3d9372298751bbd6a1a316d8ad641a27713721ee9d47f2d77afda9a08bca71be
1200,Mini/10_1.tif,Mini,55713,816ba9bf2b9ec7b5561479f049c3527ebe2cc707bd5c5de45cdbe2ea5a643be9
1201,Mini/10_10.tif,Mini,47313,5a89664272d72f8de2393e099abae6b7c841f6234116bbf1382986b8e5faf227
1202,Mini/10_2.tif,Mini,54884,767d17b4b9865066361d186961a24a58c3d6a6d6d34269dfe70f87c66650507f
1203,Mini/10_3.tif,Mini,44931,b70800b5f145a8f8aef0b5e541a47aac9e93394eba24616f0e3ce46f975fc342
1204,Mini/10_4.tif,Mini,61058,ed95096617b1c32dc6107a779bff2daf4760f347c1d3b69d4b0f8af7c402333e
1205,Mini/10_5.tif,Mini,87000,8a035540b30b49b4ff43247f1ad2836c8b8f07da6cc005bc9f31ac043069b933
1206,Mini/10_6.tif,Mini,44833,ce239f8a8be879fcc4d266430aa85639b631174b80cd78752a5de4a19ad48afa
1207,Mini/10_7.tif,Mini,45192,3902cf1ae6c64c601729e4207e68c2fc38f4cf8a27dca657559bcec887413ae5
1208,Mini/10_8.tif,Mini,1060322,615599447ec0a803fa613d31432bb7b7195861934136c401112a12269bbe1fa6
1209,Mini/10_9.tif,Mini,89922,a647286c8db852f7977cf73c864538b9eb991a57fafd82d388f5c859dbdd07c9
1210,Mini/1_1.tif,Mini,40956,7bce513330d0fab807608586a670a4510aaedb08a813682dcd2420880abc75fb
1211,Mini/1_10.tif,Mini,24980,13f47edce1261a8bdec30290883a812af8f03aaa2c575f52c6144b885442256e
1212,Mini/1_2.tif,Mini,46392,2bcaf832fedb01b5b73a398b2079fc0c632dc42008bce2289fb4c616b9936b28
1213,Mini/1_3.tif,Mini,42399,b110d993eafea88ae7687e43a82022d8c2d9b6e8926409590e4a331454504112
1214,Mini/1_4.tif,Mini,69482,c74da390795b6e007846180e60e39bd2ffbb100b5d56809dbfa7870f647fb8bd
1215,Mini/1_5.tif,Mini,56035,cf5233b11a664c12ba02a41007458100afcaed3d024e5232b2d6045a5e6bd7a2
1216,Mini/1_6.tif,Mini,48976,c6414acd50e84c9136768783e5894cca9c18a1fd049bde3ad3b252a7072a2548
1217,Mini/1_7.tif,Mini,55998,33fc236f5731b407d3581e7ffddbca339c32a1341b11375a23e937d1bbc087f8
1218,Mini/1_8.tif,Mini,1060322,294b1e7dae313a4539a60129fcf2112acd17d4c42086cdded1d3ce16e5976864
1219,Mini/1_9.tif,Mini,70921,7e37480068cc1667b12dd7e3825bced4c39c0721e3e6fbdb43c9d55465d0f70b
1220,Mini/2_1.tif,Mini,32050,8dd12a660060082e7a653729624a8be17a116e34f8a51a9af14522430225d1c8
1221,Mini/2_10.tif,Mini,25055,668da26fb8b1be90e5925ef5c3339214580e688506e01caa90993f5117e46895
1222,Mini/2_2.tif,Mini,32312,aa1e7176bbe03fdf9469a97f00840d7086f515afcc39329a74552894e58f7b94
1223,Mini/2_3.tif,Mini,31055,fd6475109193af556101c3991fc0283894f599fcace388bc0bda098cb4a45074
1224,Mini/2_4.tif,Mini,37912,65ee8ea70e0ef0ec026cd675fcf11f6bd0335ce043d9cc7e294c5f2636fe9a00
1225,Mini/2_5.tif,Mini,38411,252d742008ae1b1a7bdcd95ea39d7949810a2a89c71a19f5b352ace842d41d5b
1226,Mini/2_6.tif,Mini,29256,4a1b7f1a5236f53452d98efb3dc6bb102c5c0c432db62bb4f981ef344fe65e59
1227,Mini/2_7.tif,Mini,26228,c09703e526f31a122f36d1a4cdc3eb81c704177a737273cf074cd419928fe8ce
1228,Mini/2_8.tif,Mini,1060322,b9754d6153538c97466dc576c9091aa38d12e3cb2b9728862f66f06263eaf892
1229,Mini/2_9.tif,Mini,48849,861d022c3c6f89d6b079c24fb02e344900ae63d12a061c72027e3ce96131cf77
1230,Mini/3_1.tif,Mini,33169,42d7442a99f637e33bdc37b06a16ce4b54a1365413e989590696204307e6e7f9
1231,Mini/3_10.tif,Mini,37765,2b78fa27192860375a0e60c624869962e396f10c42d0c8d33b99b7e6162a562a
1232,Mini/3_2.tif,Mini,36015,2e322fd7470cf90927a2c844812de3cb66777e9934b7bcff558baffde8d2c7d4
1233,Mini/3_3.tif,Mini,44691,a58942993cb50429211f68630c3dbf3e4bedfb93b545ddc0ebe0983241b78c77
1234,Mini/3_4.tif,Mini,43581,0cb9eeed90b48eb9c0c28336913e3439e98dfb4dae7a3d3811ce56af49539abf
1235,Mini/3_5.tif,Mini,38209,f7ddccbf3ee4af06d1120898f183879a019271f936e1a6cabf97a749bdce79b0
1236,Mini/3_6.tif,Mini,36951,4020a30e371420a558e40174f890887f2620bf25c51999d668a39f459d4a0d7b
1237,Mini/3_7.tif,Mini,38165,cea33aa38388ae64b385ffaed80294bceba42a3c7956a11b71214ed17f17f59b
1238,Mini/3_8.tif,Mini,1060322,5e610326a32444d2ecc0156fff739fb3e1e58c9fa7aed59b24a15cd01fa4c0ac
1239,Mini/3_9.tif,Mini,59241,ee916f8783a4f365516c5a183ae9cf4216d9aa2542110fe50edd58926eb6c286
1240,Mini/4_1.tif,Mini,42673,4f779e79795c1fe1b4d8f39c9e796d6282b09a258c9d827246c42a12b6324297
1241,Mini/4_10.tif,Mini,28412,39f2286c41f40b50ca979094802e33d8adb95e72b334d99a9ad099bd27fba3a8
1242,Mini/4_2.tif,Mini,42546,cd58877a12d8d4b3a23903433408a2b38dd13a48b67bd848230b4180f660761f
1243,Mini/4_3.tif,Mini,42957,3a07fa76a16642a3d9fa86daebc69184de1a0e26674df54628b092ad5ec314dc
1244,Mini/4_4.tif,Mini,41030,943ab93c5c95b93628e1cf1af2e8bf794f5a1b01d14cfe403bfa8a9f56b98c3e
1245,Mini/4_5.tif,Mini,46211,aa5b7147df94b6ebdbbec580358d03cc470d44f4aa074cf1f6b242310308ff87
1246,Mini/4_6.tif,Mini,40029,d8dfad1285ac9aa7e1e9c588a817783d5e73513a5bff72f29572685462b5eabe
1247,Mini/4_7.tif,Mini,31035,fb57c1d786360402845c545a7ed656f27f890be8d291682bd96d802cc743d82f
1248,Mini/4_8.tif,Mini,1060322,66eb595e02e4cc44b9f11d82b242b342cbd6412ab2e091ca10cc0b2ed2775140
1249,Mini/4_9.tif,Mini,56530,e869723452a760d0af03037a80ecfa197a2c00cc7de1b7efdae774dc1b918558
1250,Mini/5_1.tif,Mini,38876,276790e7219f34dfc60d691e216789e9d9fc30dab26dc31939b48d5b33261908
1251,Mini/5_10.tif,Mini,26823,893b9e525ecfa085dad23fb72ced60996bf800948d145f360b3345cfd1faaa61
1252,Mini/5_2.tif,Mini,38093,f2202668ad3d98f9408cd699d5588827bb2ea7245f391cdd44ac410de6c531ce
1253,Mini/5_3.tif,Mini,37561,0dace13875b563431fd2ffdb4caea8d2d3b0599c70bdf035978f46b114ec6df6
1254,Mini/5_4.tif,Mini,41114,caa9de7ae5197d5c2e414a350a3776473c54e434dec18e71c7dcb4bc9f8b3b71
1255,Mini/5_5.tif,Mini,46978,6e9d150b905feeda051838a7c699edaab4696ef9005e981fad84265bccb3042e
1256,Mini/5_6.tif,Mini,40448,dd6fa04be5b20aaf6b4d666b1cb94419df5816887e880cc14d73bb418a5210b4
1257,Mini/5_7.tif,Mini,31383,b742d645f477c85aa65df38b92553d6e88c04c284e56532cdf15e4ef1d651e66
1258,Mini/5_8.tif,Mini,1060322,d6f7f3d540625b2768706caa1dbd4d3b1117ccbf8ac3e9a1218889d97920c4fe
1259,Mini/5_9.tif,Mini,45082,6ebb9a94e95d9752d2eacbbf85b3ce1c90a814d072c5d067dae7ef64c7d7a01f
1260,Mini/6_1.tif,Mini,42074,baf708dafe660c08c2e51d995dc998ad02307cb96848177f100b59304576e838
1261,Mini/6_10.tif,Mini,33243,2925266bd14b2fc85ffadb0a3f7ed9734d636390f1093bc6d067f6688041fc77
1262,Mini/6_2.tif,Mini,39760,0af1cf1af253a2e87f7639775c957b8f2ad92d07d2290977a3aaa88d0d629750
1263,Mini/6_3.tif,Mini,52218,5a9055cf68d04b489892379efc669501e66fea21d4de20aca12d2379e53d05e9
1264,Mini/6_4.tif,Mini,48745,eed2736f09f82db904104a3c314a5d7211c605868326e87b37387c8812428646
1265,Mini/6_5.tif,Mini,57760,54bbceb9b17306b2c3f4ab67699f1a3ef13232f95cc9c01fa5dbaa8a5abbec99
1266,Mini/6_6.tif,Mini,48907,e12277d9c964e623fb78c7d0a0e8139e7da033fe8e63b21c4d71ee7cc7c19664
1267,Mini/6_7.tif,Mini,64316,6a0d97adac4196d1608dd2ad35a5325aec3ebf685de5ccbf691cafd4af884971
1268,Mini/6_8.tif,Mini,1060322,23ce3ed704e40ee1242e8adc8df4497cd1b152503a733a631ce2508e7ed7bde5
1269,Mini/6_9.tif,Mini,75874,3fcf659b560118c5f162e86b0b1a71bd0485a26a9ca99996c5a8a0a3de8d1ea8
1270,Mini/7_1.tif,Mini,38889,cf0cc32208109ef5f985f621dab81af6517062dc9d5fc2b5d4b89dcb485049d5
1271,Mini/7_10.tif,Mini,30041,50558e1c402d46126ddfdbd27fbfc7d75e79b0e081396198a4cadf4515b13329
1272,Mini/7_2.tif,Mini,34493,135c9c108d46a80ad98b88fa62e206554cc60e40501f047c8e8d67133cf11b63
1273,Mini/7_3.tif,Mini,44792,3548f5cf0fba901580b74b996aa32029bb80152d554447a096f96568e4a21389
1274,Mini/7_4.tif,Mini,43673,3b0f6e99180e23fb4efddefaf833f2cb752b09dae8ee2274a235e545d1f8b5d5
1275,Mini/7_5.tif,Mini,45239,4d3fb1c5a43eee438158075c9f2967f87360bed04f21d60ac9508d3f53dcb2a6
1276,Mini/7_6.tif,Mini,39875,6e2f02a03b5ffb0c2444e8a3f65b9e3a84db29261aee3360963b79a0c9f1b66d
1277,Mini/7_7.tif,Mini,33677,c02f2f2ead7d004bf0fc2c019af0882d1fbd376f62145028723559098f112892
1278,Mini/7_8.tif,Mini,1060322,735dcd3c4780384ef47ce7dd3f6ebd7c9e66ee96f9be2083a809dcfda775860b
1279,Mini/7_9.tif,Mini,46857,ca7d9f9788a295e8e038f372c6e80c74d1e016bde267b353ee3a5fdc65deac61
1280,Mini/8_1.tif,Mini,35020,411fd587b2e5a97f26b5be969078796b9a3aedc3487a3ead5ab2b107975497b0
1281,Mini/8_10.tif,Mini,27386,10433ae8f31dd8fc4f67144ffcd1cbfa0a98b9c2f2a2e038bdcfc92792faec94
1282,Mini/8_2.tif,Mini,35118,2987c14301338c73cca4b9a75a988271080f40e7eebf1c08637b00618ce47fe9
1283,Mini/8_3.tif,Mini,33406,10dc028c7cf61a15324a571e49e0472b33878596af01b3f419b119cd7f74ceb5
1284,Mini/8_4.tif,Mini,37436,51be1c820bdf55a9d39a6531f69c9ec61a9e22716b860ff698a737a12b73f02a
1285,Mini/8_5.tif,Mini,44310,9662c30badc712e5f2582c031d81768640bca760af816aeae242b3e9b3ee71e2
1286,Mini/8_6.tif,Mini,28740,9798e585fec8e0975cef06e87315a25fe4473767f1e3b86ecb91321b325c0d07
1287,Mini/8_7.tif,Mini,34787,bd180762877524c12d4b1db42c3ef8391ed69710da87feae8399a7af8a42e809
1288,Mini/8_8.tif,Mini,1060322,410deba0946ec329030b22521857427c24c8a51c0ef9e7b4b9663e388152dac6
1289,Mini/8_9.tif,Mini,44205,338904dfe04c575ca682d370383e3a216792f7ca14c9ec30eeef9d8fe5974792
1290,Mini/9_1.tif,Mini,48219,8cbe586ac98651f633fd26ce0252e6ebf202a8e6612906d4a6e5423dbf122bdd
1291,Mini/9_10.tif,Mini,34356,74456ad56ad353b4da1859455255d4414216ba6a9bf42069688560fde3f05aec
1292,Mini/9_2.tif,Mini,47860,5e2e0058dc53e7109a9ff284990dd547c692c3b5bce6e75cd1debf0bd6475cc2
1293,Mini/9_3.tif,Mini,48115,8e38a2623074f3697caea778cde0dcba8186737dbf619ee1f03356e60b9ff001
1294,Mini/9_4.tif,Mini,56359,9dca0278ca5dd0591894ba20bf260d80cea6db16008cdf6d99ddda7a28af4e6a
1295,Mini/9_5.tif,Mini,66598,551f017a6f874eee0cfb3abdd760728862771bfd769846afdcc0a44dbd5985b7
1296,Mini/9_6.tif,Mini,39958,e5c9d32c898bd595de3fb13bb3859594c213578a3547f48713a601e569282e76
1297,Mini/9_7.tif,Mini,47633,bb156351a04d8f89b8089b8ec77362cb0e683882f40b4b4ecb9d0b08c016df80
1298,Mini/9_8.tif,Mini,1060322,56a027d95bb707bd425820345fc4d918ccc0bba17eb80387e4542eaa7438f9a5
1299,Mini/9_9.tif,Mini,75892,f62d5210a86379dfdeb7698c6270b3441ed03542b929560a8f2d898d798588f4
1300,Pencil/1-1.tif,Pencil,29796,6629551a54cbe4d2201eeae84ffcbd5067df482e175ee2f90917fc0c441dcae2
1301,Pencil/1-10.tif,Pencil,41510,38690f9686333a47bc698c7de1da76d6044254f06f73c8e0a263f8544fbbd8ef
1302,Pencil/1-2.tif,Pencil,56659,42e5adfcfba2c08a101ff03685df2e112321318441bfd0de0ac6f62336fea9bb
1303,Pencil/1-3.tif,Pencil,44701,82bbbe276befa3126ed3f336b64c625fe935b93cee6f8053a6ce21d61590b6f8
1304,Pencil/1-4.tif,Pencil,47779,d22b5f8cb1cafee803c2723a9ae167d79e4d9c201b97fcd015edee62f645f351
1305,Pencil/1-5.tif,Pencil,1060322,0dea26933780b5fec20e2a5c07dd8d41b069e89ca8306d63684347a0340c8996
1306,Pencil/1-6.tif,Pencil,58713,6fd119d14332809b8a00b7b304f579576e8ed17bf06c50e79ba6644057c66593
1307,Pencil/1-7.tif,Pencil,77989,22085d9d637295d4260831ee64e63893471abe6412071e2b275fc328bc67cb4f
1308,Pencil/1-8.tif,Pencil,45927,825c99dd64f368b497e16c7d44e89042de928f87670f2558bcdbdc7039601fca
1309,Pencil/1-9.tif,Pencil,45723,18a5b8d8c9a5efb18600b3fd14c138b291d2a5add17bdb3e72f025d5a1723e9a
1310,Pencil/10-1.tif,Pencil,41400,adb3a1e6dfb9f6dc06b22c91c5db20e72484be79b5c6c8673efc2c2cfc0841b7
1311,Pencil/10-10.tif,Pencil,26843,ca494ca76bbe0c1f23ae91be81d0cb3f2fba430156541284c71a7c66e46690a2
1312,Pencil/10-2.tif,Pencil,40715,e4937e218cceb8d220f588107bee2aef616790a09c95c3370c666c35b24238f3
1313,Pencil/10-3.tif,Pencil,43239,13ae2779545a778c1e7deb376834993d164e3c237b047570807f3b929baee0b2
