row_index,image_path_runtime,image_path_resolved,category,garment_id,fold_id
1002,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-3.tif,Jumpsuit,Jumpsuit__G10,4
1003,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-4.tif,Jumpsuit,Jumpsuit__G10,4
1004,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-5.tif,Jumpsuit,Jumpsuit__G10,4
1005,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10-6.tif,Jumpsuit,Jumpsuit__G10,4
1006,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_1.tif,Jumpsuit,Jumpsuit__G10,4
1007,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_2.tif,Jumpsuit,Jumpsuit__G10,4
1008,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_7.tif,Jumpsuit,Jumpsuit__G10,4
1009,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_8.tif,Jumpsuit,Jumpsuit__G10,4
1010,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/10_9.tif,Jumpsuit,Jumpsuit__G10,4
1011,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_1.tif,Jumpsuit,Jumpsuit__G01,0
1012,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_2.tif,Jumpsuit,Jumpsuit__G01,0
1013,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_3.tif,Jumpsuit,Jumpsuit__G01,0
1014,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_4.tif,Jumpsuit,Jumpsuit__G01,0
1015,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_5.tif,Jumpsuit,Jumpsuit__G01,0
1016,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_6.tif,Jumpsuit,Jumpsuit__G01,0
1017,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_7.tif,Jumpsuit,Jumpsuit__G01,0
1018,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_8.tif,Jumpsuit,Jumpsuit__G01,0
1019,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/1_9.tif,Jumpsuit,Jumpsuit__G01,0
1020,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_1.tif,Jumpsuit,Jumpsuit__G02,0
1021,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_10.tif,Jumpsuit,Jumpsuit__G02,0
1022,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_2.tif,Jumpsuit,Jumpsuit__G02,0
1023,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_3.tif,Jumpsuit,Jumpsuit__G02,0
1024,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_5.tif,Jumpsuit,Jumpsuit__G02,0
1025,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_6.tif,Jumpsuit,Jumpsuit__G02,0
1026,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_7.tif,Jumpsuit,Jumpsuit__G02,0
1027,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_8.tif,Jumpsuit,Jumpsuit__G02,0
1028,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/2_9.tif,Jumpsuit,Jumpsuit__G02,0
1029,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_1.tif,Jumpsuit,Jumpsuit__G03,1
1030,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_10.tif,Jumpsuit,Jumpsuit__G03,1
1031,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_2.tif,Jumpsuit,Jumpsuit__G03,1
1032,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_3.tif,Jumpsuit,Jumpsuit__G03,1
1033,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_4.tif,Jumpsuit,Jumpsuit__G03,1
1034,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_5.tif,Jumpsuit,Jumpsuit__G03,1
1035,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_6.tif,Jumpsuit,Jumpsuit__G03,1
1036,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_7.tif,Jumpsuit,Jumpsuit__G03,1
1037,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_8.tif,Jumpsuit,Jumpsuit__G03,1
1038,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/3_9.tif,Jumpsuit,Jumpsuit__G03,1
1039,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_1.tif,Jumpsuit,Jumpsuit__G04,1
1040,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_10.tif,Jumpsuit,Jumpsuit__G04,1
1041,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_2.tif,Jumpsuit,Jumpsuit__G04,1
1042,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_3.tif,Jumpsuit,Jumpsuit__G04,1
1043,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_4.tif,Jumpsuit,Jumpsuit__G04,1
1044,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_5.tif,Jumpsuit,Jumpsuit__G04,1
1045,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_6.tif,Jumpsuit,Jumpsuit__G04,1
1046,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_7.tif,Jumpsuit,Jumpsuit__G04,1
1047,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_8.tif,Jumpsuit,Jumpsuit__G04,1
1048,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/4_9.tif,Jumpsuit,Jumpsuit__G04,1
1049,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_1.tif,Jumpsuit,Jumpsuit__G05,2
1050,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_10.tif,Jumpsuit,Jumpsuit__G05,2
1051,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_2.tif,Jumpsuit,Jumpsuit__G05,2
1052,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_3.tif,Jumpsuit,Jumpsuit__G05,2
1053,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_4.tif,Jumpsuit,Jumpsuit__G05,2
1054,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_5.tif,Jumpsuit,Jumpsuit__G05,2
1055,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_6.tif,Jumpsuit,Jumpsuit__G05,2
1056,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_7.tif,Jumpsuit,Jumpsuit__G05,2
1057,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_8.tif,Jumpsuit,Jumpsuit__G05,2
1058,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/5_9.tif,Jumpsuit,Jumpsuit__G05,2
1059,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_1.tif,Jumpsuit,Jumpsuit__G06,2
1060,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_10.tif,Jumpsuit,Jumpsuit__G06,2
1061,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_11.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_11.tif,Jumpsuit,Jumpsuit__G06,2
1062,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_2.tif,Jumpsuit,Jumpsuit__G06,2
1063,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_3.tif,Jumpsuit,Jumpsuit__G06,2
1064,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_4.tif,Jumpsuit,Jumpsuit__G06,2
1065,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_5.tif,Jumpsuit,Jumpsuit__G06,2
1066,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_6.tif,Jumpsuit,Jumpsuit__G06,2
1067,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_7.tif,Jumpsuit,Jumpsuit__G06,2
1068,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_8.tif,Jumpsuit,Jumpsuit__G06,2
1069,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/6_9.tif,Jumpsuit,Jumpsuit__G06,2
1070,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_1.tif,Jumpsuit,Jumpsuit__G07,3
1071,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_10.tif,Jumpsuit,Jumpsuit__G07,3
1072,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_2.tif,Jumpsuit,Jumpsuit__G07,3
1073,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_3.tif,Jumpsuit,Jumpsuit__G07,3
1074,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_4.tif,Jumpsuit,Jumpsuit__G07,3
1075,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_5.tif,Jumpsuit,Jumpsuit__G07,3
1076,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_6.tif,Jumpsuit,Jumpsuit__G07,3
1077,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_7.tif,Jumpsuit,Jumpsuit__G07,3
1078,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_8.tif,Jumpsuit,Jumpsuit__G07,3
1079,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/7_9.tif,Jumpsuit,Jumpsuit__G07,3
1080,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-10.tif,Jumpsuit,Jumpsuit__G08,3
1081,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-3.tif,Jumpsuit,Jumpsuit__G08,3
1082,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-4.tif,Jumpsuit,Jumpsuit__G08,3
1083,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-5.tif,Jumpsuit,Jumpsuit__G08,3
1084,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8-6.tif,Jumpsuit,Jumpsuit__G08,3
1085,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_1.tif,Jumpsuit,Jumpsuit__G08,3
1086,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_2.tif,Jumpsuit,Jumpsuit__G08,3
1087,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_7.tif,Jumpsuit,Jumpsuit__G08,3
1088,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_8.tif,Jumpsuit,Jumpsuit__G08,3
1089,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/8_9.tif,Jumpsuit,Jumpsuit__G08,3
1090,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-10.tif,Jumpsuit,Jumpsuit__G09,4
1091,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-3.tif,Jumpsuit,Jumpsuit__G09,4
1092,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-4.tif,Jumpsuit,Jumpsuit__G09,4
1093,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-5.tif,Jumpsuit,Jumpsuit__G09,4
1094,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9-6.tif,Jumpsuit,Jumpsuit__G09,4
1095,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_1.tif,Jumpsuit,Jumpsuit__G09,4
1096,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_2.tif,Jumpsuit,Jumpsuit__G09,4
1097,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_7.tif,Jumpsuit,Jumpsuit__G09,4
1098,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_8.tif,Jumpsuit,Jumpsuit__G09,4
1099,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Jumpsuit/9_9.tif,Jumpsuit,Jumpsuit__G09,4
1100,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_1.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_1.tif,Mermaid,Mermaid__G10,4
1101,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_10.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_10.tif,Mermaid,Mermaid__G10,4
1102,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_2.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_2.tif,Mermaid,Mermaid__G10,4
1103,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_3.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_3.tif,Mermaid,Mermaid__G10,4
1104,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_4.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_4.tif,Mermaid,Mermaid__G10,4
1105,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_5.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_5.tif,Mermaid,Mermaid__G10,4
1106,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_6.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_6.tif,Mermaid,Mermaid__G10,4
1107,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_7.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_7.tif,Mermaid,Mermaid__G10,4
1108,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_8.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_8.tif,Mermaid,Mermaid__G10,4
1109,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_9.tif,/content/drive/MyDrive/FashionAI/datasets/Clo-Sket/Clo-Sket/Mermaid/10_9.tif,Mermaid,Mermaid__G10,4
