row_index,relative_path,category,historical_garment_id,corrected_garment_id,historical_fold_id,corrected_fold_id,override_applied
687,Flare/8_7.tif,Flare,Flare__G08,Flare__G08,3,3,no
688,Flare/8_8.tif,Flare,Flare__G08,Flare__G08,3,3,no
689,Flare/8_9.tif,Flare,Flare__G08,Flare__G08,3,3,no
690,Flare/9-7.tif,Flare,Flare__G09,Flare__G09,4,4,no
691,Flare/9_1.tif,Flare,Flare__G09,Flare__G09,4,4,no
692,Flare/9_10.tif,Flare,Flare__G09,Flare__G09,4,4,no
693,Flare/9_2.tif,Flare,Flare__G09,Flare__G09,4,4,no
694,Flare/9_3.tif,Flare,Flare__G09,Flare__G09,4,4,no
695,Flare/9_4.tif,Flare,Flare__G09,Flare__G09,4,4,no
696,Flare/9_5.tif,Flare,Flare__G09,Flare__G09,4,4,no
697,Flare/9_6.tif,Flare,Flare__G09,Flare__G09,4,4,no
698,Flare/9_8.tif,Flare,Flare__G09,Flare__G09,4,4,no
699,Flare/9_9.tif,Flare,Flare__G09,Flare__G09,4,4,no
700,Harem/1-1.tif,Harem,Harem__G01,Harem__G01,0,0,no
701,Harem/1-10.tif,Harem,Harem__G01,Harem__G01,0,0,no
702,Harem/1-2.tif,Harem,Harem__G01,Harem__G01,0,0,no
703,Harem/1-3.tif,Harem,Harem__G01,Harem__G01,0,0,no
704,Harem/1-4.tif,Harem,Harem__G01,Harem__G01,0,0,no
705,Harem/1-5.tif,Harem,Harem__G01,Harem__G01,0,0,no
706,Harem/1-6.tif,Harem,Harem__G01,Harem__G01,0,0,no
707,Harem/1-7.tif,Harem,Harem__G01,Harem__G01,0,0,no
708,Harem/1-8.tif,Harem,Harem__G01,Harem__G01,0,0,no
709,Harem/1-9.tif,Harem,Harem__G01,Harem__G01,0,0,no
710,Harem/10-1.tif,Harem,Harem__G10,Harem__G10,4,4,no
711,Harem/10-10.tif,Harem,Harem__G10,Harem__G10,4,4,no
712,Harem/10-2.tif,Harem,Harem__G10,Harem__G10,4,4,no
713,Harem/10-3.tif,Harem,Harem__G10,Harem__G10,4,4,no
714,Harem/10-4.tif,Harem,Harem__G10,Harem__G10,4,4,no
715,Harem/10-5.tif,Harem,Harem__G10,Harem__G10,4,4,no
716,Harem/10-6.tif,Harem,Harem__G10,Harem__G10,4,4,no
717,Harem/10-7.tif,Harem,Harem__G10,Harem__G10,4,4,no
718,Harem/10-8.tif,Harem,Harem__G10,Harem__G10,4,4,no
719,Harem/10-9.tif,Harem,Harem__G10,Harem__G10,4,4,no
720,Harem/2-1.tif,Harem,Harem__G02,Harem__G02,0,0,no
721,Harem/2-10.tif,Harem,Harem__G02,Harem__G02,0,0,no
722,Harem/2-2.tif,Harem,Harem__G02,Harem__G02,0,0,no
723,Harem/2-3.tif,Harem,Harem__G02,Harem__G02,0,0,no
724,Harem/2-4.tif,Harem,Harem__G02,Harem__G02,0,0,no
725,Harem/2-5.tif,Harem,Harem__G02,Harem__G02,0,0,no
726,Harem/2-7.tif,Harem,Harem__G02,Harem__G02,0,0,no
727,Harem/2-8.tif,Harem,Harem__G02,Harem__G02,0,0,no
728,Harem/2-9.tif,Harem,Harem__G02,Harem__G02,0,0,no
729,Harem/3-1.tif,Harem,Harem__G03,Harem__G03,1,1,no
730,Harem/3-10.tif,Harem,Harem__G03,Harem__G03,1,1,no
731,Harem/3-2.tif,Harem,Harem__G03,Harem__G03,1,1,no
732,Harem/3-3.tif,Harem,Harem__G03,Harem__G03,1,1,no
733,Harem/3-4.tif,Harem,Harem__G03,Harem__G03,1,1,no
734,Harem/3-5.tif,Harem,Harem__G03,Harem__G03,1,1,no
735,Harem/3-6.tif,Harem,Harem__G03,Harem__G03,1,1,no
736,Harem/3-7.tif,Harem,Harem__G03,Harem__G03,1,1,no
737,Harem/3-8.tif,Harem,Harem__G03,Harem__G03,1,1,no
738,Harem/3-9.tif,Harem,Harem__G03,Harem__G03,1,1,no
739,Harem/4-1.tif,Harem,Harem__G04,Harem__G04,1,1,no
740,Harem/4-10.tif,Harem,Harem__G04,Harem__G04,1,1,no
741,Harem/4-2.tif,Harem,Harem__G04,Harem__G04,1,1,no
742,Harem/4-3.tif,Harem,Harem__G04,Harem__G04,1,1,no
743,Harem/4-4.tif,Harem,Harem__G04,Harem__G04,1,1,no
744,Harem/4-5.tif,Harem,Harem__G04,Harem__G04,1,1,no
745,Harem/4-6.tif,Harem,Harem__G04,Harem__G04,1,1,no
746,Harem/4-7.tif,Harem,Harem__G04,Harem__G04,1,1,no
747,Harem/4-8.tif,Harem,Harem__G04,Harem__G04,1,1,no
748,Harem/4-9.tif,Harem,Harem__G04,Harem__G04,1,1,no
749,Harem/5-1.tif,Harem,Harem__G05,Harem__G05,2,2,no
750,Harem/5-10.tif,Harem,Harem__G05,Harem__G05,2,2,no
751,Harem/5-2.tif,Harem,Harem__G05,Harem__G05,2,2,no
752,Harem/5-3.tif,Harem,Harem__G05,Harem__G05,2,2,no
753,Harem/5-5.tif,Harem,Harem__G05,Harem__G05,2,2,no
754,Harem/5-6.tif,Harem,Harem__G05,Harem__G05,2,2,no
755,Harem/5-7.tif,Harem,Harem__G05,Harem__G05,2,2,no
756,Harem/5-8.tif,Harem,Harem__G05,Harem__G05,2,2,no
757,Harem/5-9.tif,Harem,Harem__G05,Harem__G05,2,2,no
758,Harem/5_6.tif,Harem,Harem__G05,Harem__G05,2,2,no
759,Harem/6-1.tif,Harem,Harem__G06,Harem__G06,2,2,no
760,Harem/6-10.tif,Harem,Harem__G06,Harem__G06,2,2,no
761,Harem/6-2.tif,Harem,Harem__G06,Harem__G06,2,2,no
762,Harem/6-3.tif,Harem,Harem__G06,Harem__G06,2,2,no
763,Harem/6-4.tif,Harem,Harem__G06,Harem__G06,2,2,no
764,Harem/6-5.tif,Harem,Harem__G06,Harem__G06,2,2,no
765,Harem/6-6.tif,Harem,Harem__G06,Harem__G02,2,0,yes
766,Harem/6-7.tif,Harem,Harem__G06,Harem__G06,2,2,no
767,Harem/6-8.tif,Harem,Harem__G06,Harem__G06,2,2,no
768,Harem/6-9.tif,Harem,Harem__G06,Harem__G06,2,2,no
769,Harem/6_6.tif,Harem,Harem__G06,Harem__G06,2,2,no
770,Harem/7-1.tif,Harem,Harem__G07,Harem__G07,3,3,no
771,Harem/7-10.tif,Harem,Harem__G07,Harem__G07,3,3,no
772,Harem/7-2.tif,Harem,Harem__G07,Harem__G07,3,3,no
773,Harem/7-3.tif,Harem,Harem__G07,Harem__G07,3,3,no
774,Harem/7-4.tif,Harem,Harem__G07,Harem__G07,3,3,no
775,Harem/7-5.tif,Harem,Harem__G07,Harem__G07,3,3,no
776,Harem/7-6.tif,Harem,Harem__G07,Harem__G07,3,3,no
777,Harem/7-7.tif,Harem,Harem__G07,Harem__G07,3,3,no
778,Harem/7-8.tif,Harem,Harem__G07,Harem__G07,3,3,no
779,Harem/7-9.tif,Harem,Harem__G07,Harem__G07,3,3,no
780,Harem/8-1.tif,Harem,Harem__G08,Harem__G08,3,3,no
781,Harem/8-10.tif,Harem,Harem__G08,Harem__G08,3,3,no
782,Harem/8-2.tif,Harem,Harem__G08,Harem__G08,3,3,no
783,Harem/8-3.tif,Harem,Harem__G08,Harem__G08,3,3,no
784,Harem/8-4.tif,Harem,Harem__G08,Harem__G08,3,3,no
785,Harem/8-5.tif,Harem,Harem__G08,Harem__G08,3,3,no
786,Harem/8-7.tif,Harem,Harem__G08,Harem__G08,3,3,no
787,Harem/8-8.tif,Harem,Harem__G08,Harem__G08,3,3,no
788,Harem/8-9.tif,Harem,Harem__G08,Harem__G08,3,3,no
789,Harem/8_6.tif,Harem,Harem__G08,Harem__G08,3,3,no
790,Harem/9-1.tif,Harem,Harem__G09,Harem__G09,4,4,no
791,Harem/9-10.tif,Harem,Harem__G09,Harem__G09,4,4,no
792,Harem/9-2.tif,Harem,Harem__G09,Harem__G09,4,4,no
793,Harem/9-3.tif,Harem,Harem__G09,Harem__G09,4,4,no
794,Harem/9-4.tif,Harem,Harem__G09,Harem__G09,4,4,no
795,Harem/9-5.tif,Harem,Harem__G09,Harem__G09,4,4,no
796,Harem/9-6.tif,Harem,Harem__G09,Harem__G09,4,4,no
797,Harem/9-7.tif,Harem,Harem__G09,Harem__G09,4,4,no
798,Harem/9-8.tif,Harem,Harem__G09,Harem__G09,4,4,no
799,Harem/9-9.tif,Harem,Harem__G09,Harem__G09,4,4,no
800,Hoodie/1-1.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
801,Hoodie/1-10.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
802,Hoodie/1-2.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
803,Hoodie/1-3.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
804,Hoodie/1-4.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
805,Hoodie/1-5.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
806,Hoodie/1-6.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
807,Hoodie/1-7.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
808,Hoodie/1-8.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
809,Hoodie/1-9.tif,Hoodie,Hoodie__G01,Hoodie__G01,0,0,no
810,Hoodie/10-1.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
811,Hoodie/10-10.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
812,Hoodie/10-2.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
813,Hoodie/10-3.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
814,Hoodie/10-4.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
815,Hoodie/10-5.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
816,Hoodie/10-7.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
817,Hoodie/10-8.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
818,Hoodie/10-9.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
819,Hoodie/10_6.tif,Hoodie,Hoodie__G10,Hoodie__G10,4,4,no
820,Hoodie/2-1.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
821,Hoodie/2-10.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
822,Hoodie/2-2.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
823,Hoodie/2-3.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
824,Hoodie/2-4.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
825,Hoodie/2-5.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
826,Hoodie/2-7.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
827,Hoodie/2-8.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
828,Hoodie/2-9.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
829,Hoodie/2_6.tif,Hoodie,Hoodie__G02,Hoodie__G02,0,0,no
830,Hoodie/3-1.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
831,Hoodie/3-10.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
832,Hoodie/3-2.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
833,Hoodie/3-3.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
834,Hoodie/3-4.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
835,Hoodie/3-5.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
836,Hoodie/3-7.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
837,Hoodie/3-8.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
838,Hoodie/3-9.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
839,Hoodie/3_6.tif,Hoodie,Hoodie__G03,Hoodie__G03,1,1,no
840,Hoodie/4-1.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
841,Hoodie/4-10.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
842,Hoodie/4-2.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
843,Hoodie/4-3.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
844,Hoodie/4-4.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
845,Hoodie/4-5.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
846,Hoodie/4-6.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
847,Hoodie/4-7.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
848,Hoodie/4-8.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
849,Hoodie/4-9.tif,Hoodie,Hoodie__G04,Hoodie__G04,1,1,no
850,Hoodie/5-1.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
851,Hoodie/5-10.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
852,Hoodie/5-2.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
853,Hoodie/5-3.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
854,Hoodie/5-4.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
855,Hoodie/5-5.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
856,Hoodie/5-7.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
857,Hoodie/5-8.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
858,Hoodie/5-9.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
859,Hoodie/5_6.tif,Hoodie,Hoodie__G05,Hoodie__G05,2,2,no
860,Hoodie/6-1.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
861,Hoodie/6-10.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
862,Hoodie/6-2.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
863,Hoodie/6-3.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
864,Hoodie/6-4.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
865,Hoodie/6-5.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
866,Hoodie/6-7.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
867,Hoodie/6-8.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
868,Hoodie/6-9.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
869,Hoodie/6_6.tif,Hoodie,Hoodie__G06,Hoodie__G06,2,2,no
870,Hoodie/7-1.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
871,Hoodie/7-10.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
872,Hoodie/7-2.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
873,Hoodie/7-3.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
874,Hoodie/7-4.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
875,Hoodie/7-5.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
876,Hoodie/7-7.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
877,Hoodie/7-8.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
878,Hoodie/7-9.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
879,Hoodie/7_6.tif,Hoodie,Hoodie__G07,Hoodie__G07,3,3,no
880,Hoodie/8-1.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
881,Hoodie/8-10.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
882,Hoodie/8-2.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
883,Hoodie/8-3.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
884,Hoodie/8-4.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
885,Hoodie/8-6.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
886,Hoodie/8-7.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
887,Hoodie/8-8.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
888,Hoodie/8-9.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
889,Hoodie/8_6.tif,Hoodie,Hoodie__G08,Hoodie__G08,3,3,no
890,Hoodie/9-1.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
891,Hoodie/9-10.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
892,Hoodie/9-2.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
893,Hoodie/9-3.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
894,Hoodie/9-4.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
895,Hoodie/9-5.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
896,Hoodie/9-7.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
897,Hoodie/9-8.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
898,Hoodie/9-9.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
899,Hoodie/9_6.tif,Hoodie,Hoodie__G09,Hoodie__G09,4,4,no
900,Jacket/1-1.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
901,Jacket/1-10.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
902,Jacket/1-2.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
903,Jacket/1-3.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
904,Jacket/1-4.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
905,Jacket/1-5.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
906,Jacket/1-6.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
907,Jacket/1-7.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
908,Jacket/1-8.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
909,Jacket/1-9.tif,Jacket,Jacket__G01,Jacket__G01,0,0,no
910,Jacket/10-1.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
911,Jacket/10-10.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
912,Jacket/10-2.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
913,Jacket/10-3.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
914,Jacket/10-4.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
915,Jacket/10-5.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
916,Jacket/10-6.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
917,Jacket/10-7.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
918,Jacket/10-8.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
919,Jacket/10-9.tif,Jacket,Jacket__G10,Jacket__G10,4,4,no
920,Jacket/2-1.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
921,Jacket/2-10.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
922,Jacket/2-2.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
923,Jacket/2-3.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
924,Jacket/2-4.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
925,Jacket/2-5.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
926,Jacket/2-6.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
927,Jacket/2-7.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
928,Jacket/2-8.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
929,Jacket/2-9.tif,Jacket,Jacket__G02,Jacket__G02,0,0,no
930,Jacket/3-1.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
931,Jacket/3-10.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
932,Jacket/3-2.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
933,Jacket/3-3.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
934,Jacket/3-4.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
935,Jacket/3-5.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
936,Jacket/3-6.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
937,Jacket/3-7.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
938,Jacket/3-8.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
939,Jacket/3-9.tif,Jacket,Jacket__G03,Jacket__G03,1,1,no
940,Jacket/4-1.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
941,Jacket/4-10.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
942,Jacket/4-2.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
943,Jacket/4-3.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
944,Jacket/4-4.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
945,Jacket/4-5.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
946,Jacket/4-6.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
947,Jacket/4-7.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
948,Jacket/4-8.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
949,Jacket/4-9.tif,Jacket,Jacket__G04,Jacket__G04,1,1,no
950,Jacket/5-1.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
951,Jacket/5-10.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
952,Jacket/5-2.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
953,Jacket/5-3.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
954,Jacket/5-4.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
955,Jacket/5-5.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
956,Jacket/5-6.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
957,Jacket/5-7.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
958,Jacket/5-8.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
959,Jacket/5-9.tif,Jacket,Jacket__G05,Jacket__G05,2,2,no
960,Jacket/6-1.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
961,Jacket/6-10.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
962,Jacket/6-2.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
963,Jacket/6-3.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
964,Jacket/6-4.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
965,Jacket/6-5.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
966,Jacket/6-6.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
967,Jacket/6-7.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
968,Jacket/6-8.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
969,Jacket/6-9.tif,Jacket,Jacket__G06,Jacket__G06,2,2,no
970,Jacket/7-1.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
971,Jacket/7-10.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
972,Jacket/7-2.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
973,Jacket/7-3.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
974,Jacket/7-4.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
975,Jacket/7-5.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
976,Jacket/7-6.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
977,Jacket/7-7.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
978,Jacket/7-8.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
979,Jacket/7-9.tif,Jacket,Jacket__G07,Jacket__G07,3,3,no
980,Jacket/8-1.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
981,Jacket/8-10.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
982,Jacket/8-2.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
983,Jacket/8-3.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
984,Jacket/8-4.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
985,Jacket/8-5.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
986,Jacket/8-6.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
987,Jacket/8-7.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
988,Jacket/8-8.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
989,Jacket/8-9.tif,Jacket,Jacket__G08,Jacket__G08,3,3,no
990,Jacket/9-1.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
991,Jacket/9-10.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
992,Jacket/9-2.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
993,Jacket/9-3.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
994,Jacket/9-4.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
995,Jacket/9-5.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
996,Jacket/9-6.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
997,Jacket/9-7.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
998,Jacket/9-8.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
999,Jacket/9-9.tif,Jacket,Jacket__G09,Jacket__G09,4,4,no
1000,Jumpsuit/1-10.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1001,Jumpsuit/10-10.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1002,Jumpsuit/10-3.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1003,Jumpsuit/10-4.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1004,Jumpsuit/10-5.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1005,Jumpsuit/10-6.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1006,Jumpsuit/10_1.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1007,Jumpsuit/10_2.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1008,Jumpsuit/10_7.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1009,Jumpsuit/10_8.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1010,Jumpsuit/10_9.tif,Jumpsuit,Jumpsuit__G10,Jumpsuit__G10,4,4,no
1011,Jumpsuit/1_1.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1012,Jumpsuit/1_2.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1013,Jumpsuit/1_3.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1014,Jumpsuit/1_4.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1015,Jumpsuit/1_5.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1016,Jumpsuit/1_6.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1017,Jumpsuit/1_7.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1018,Jumpsuit/1_8.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1019,Jumpsuit/1_9.tif,Jumpsuit,Jumpsuit__G01,Jumpsuit__G01,0,0,no
1020,Jumpsuit/2_1.tif,Jumpsuit,Jumpsuit__G02,Jumpsuit__G02,0,0,no
