row_index,relative_path,category,corrected_garment_id,corrected_fold_id,clean_image_relative_path,clean_png_sha256,target_text_status,other_text_visible,review_note
1083,Jumpsuit/8-5.tif,Jumpsuit,Jumpsuit__G08,3,images/1083.png,226dd2cfe8f7cdae888e41579eff149553cdc1a6afc625a9b45b11e61e4d05e8,NONE,False,
1084,Jumpsuit/8-6.tif,Jumpsuit,Jumpsuit__G08,3,images/1084.png,f737ace7fc94aca54ab66bc7d759ca08787bcdb122cbc320c58e1ed1af39283e,NONE,False,
1085,Jumpsuit/8_1.tif,Jumpsuit,Jumpsuit__G08,3,images/1085.png,2db987bb28c8acd1180285bafd3a3308590e1871064198c071e2707cace0d9e1,NONE,False,
1086,Jumpsuit/8_2.tif,Jumpsuit,Jumpsuit__G08,3,images/1086.png,0640f30195cf4d3181a8072a0246eb094d6916648fc158d81fad4b1d970c765e,NONE,False,
1087,Jumpsuit/8_7.tif,Jumpsuit,Jumpsuit__G08,3,images/1087.png,c8284ba7fceb672c38af2cd1740dab5d827923f329e260f2cf101bbd1b962648,NONE,False,
1088,Jumpsuit/8_8.tif,Jumpsuit,Jumpsuit__G08,3,images/1088.png,bc052819c8bb587241fbbf50cfcc29cfe939e8ad5cec36ac060ff17fb46650c3,NONE,False,
1089,Jumpsuit/8_9.tif,Jumpsuit,Jumpsuit__G08,3,images/1089.png,74fc79a2f9980f5cf34344a59f38d6a862b6efc73ee39fa795cf60eec46cb720,NONE,False,
1090,Jumpsuit/9-10.tif,Jumpsuit,Jumpsuit__G09,4,images/1090.png,b71ad13f80c495c28e0c87d5a0402c86d41a8929a7fd793ddf15edf4f2b7c39b,NONE,False,
1091,Jumpsuit/9-3.tif,Jumpsuit,Jumpsuit__G09,4,images/1091.png,4c65874ce9dabac0be80903913541a7e4c415f6224916fb4c08ba7caf05182f2,NONE,False,
1092,Jumpsuit/9-4.tif,Jumpsuit,Jumpsuit__G09,4,images/1092.png,74fab9776521bf92644dda948d7b85ddbd372d06c99ead7dd7ac2a840d256436,NONE,False,
1093,Jumpsuit/9-5.tif,Jumpsuit,Jumpsuit__G09,4,images/1093.png,6a54ae7e706dacc140ac26af74157c32dc1e37d647e06f55d568952cc4a2cde2,NONE,False,
1094,Jumpsuit/9-6.tif,Jumpsuit,Jumpsuit__G09,4,images/1094.png,00b4750a6398eeeb763c4a07ba661c4208b1c7c963593a9465db350a7c490560,NONE,False,
1095,Jumpsuit/9_1.tif,Jumpsuit,Jumpsuit__G09,4,images/1095.png,8b75387c7f1a06ed927ed7ddccf1856ed09c8c75581225de58c37904589196a6,NONE,False,
1096,Jumpsuit/9_2.tif,Jumpsuit,Jumpsuit__G09,4,images/1096.png,4618e9cf764a1a9c7c1dce9a63a59c7e74501b0919e69eed2663a264ee20073f,NONE,False,
1097,Jumpsuit/9_7.tif,Jumpsuit,Jumpsuit__G09,4,images/1097.png,178070e6536a3b102b65973aed55fa6341839942204b0152cf5ed60a491e6478,NONE,False,
1098,Jumpsuit/9_8.tif,Jumpsuit,Jumpsuit__G09,4,images/1098.png,01380972a10ae9ba182c47fc6b2bfc0ff5462c9f92df9bb3e5ab2a4f5ec90e21,NONE,False,
1099,Jumpsuit/9_9.tif,Jumpsuit,Jumpsuit__G09,4,images/1099.png,4de6d799f02640484ccfcf6eb79fd7bfc7cadeb0766f3e5b57593e8bed5d7411,NONE,False,
1100,Mermaid/10_1.tif,Mermaid,Mermaid__G10,4,images/1100.png,3530d552a9bc8879605083034f59f4355027285b44a28f8b809dddbe12ab543b,NONE,False,
1101,Mermaid/10_10.tif,Mermaid,Mermaid__G10,4,images/1101.png,223ed3c7ac013cf26d61949bfdee5237fadda3fdb18244e10df53c24e9d6894c,NONE,False,
1102,Mermaid/10_2.tif,Mermaid,Mermaid__G10,4,images/1102.png,83913e7231f697053b9e74b93f7eb1d3fdad450bb5c9e1dfa93183246dc4864d,NONE,False,
1103,Mermaid/10_3.tif,Mermaid,Mermaid__G10,4,images/1103.png,a668265dd25b60ef47b7b9f007a842b557f50d517dd4734a5569e157db61f811,NONE,False,
1104,Mermaid/10_4.tif,Mermaid,Mermaid__G10,4,images/1104.png,4c573ed3c3e7abff93b29245d1934852d0ee9c6ee102b1bb48b4156a3707d4ea,NONE,False,
1105,Mermaid/10_5.tif,Mermaid,Mermaid__G10,4,images/1105.png,c9712eea4a2f452e57373eb76a8f37af646bc3e3e0bf2cd376dd238bc6caa364,NONE,False,
1106,Mermaid/10_6.tif,Mermaid,Mermaid__G10,4,images/1106.png,ed5493dc73f06ae59141b5a759fc779bf20f28e4d993bd27fbc9d3bc9d5c7556,NONE,False,
1107,Mermaid/10_7.tif,Mermaid,Mermaid__G10,4,images/1107.png,e89bd99c7d251af63fcfe3c8ddcd8e22c95205ec14c2be60e5dcdf00eeffcc97,NONE,False,
1108,Mermaid/10_8.tif,Mermaid,Mermaid__G10,4,images/1108.png,2b0065f794a93d31b63316391d45a881fc709fb111c24b9bef86da1a4dc52608,NONE,False,
1109,Mermaid/10_9.tif,Mermaid,Mermaid__G10,4,images/1109.png,a6cd7fbc4faefc5bcfdda6d4188302563145780b32b774b4a059bf256d45431c,NONE,False,
1110,Mermaid/1_1.tif,Mermaid,Mermaid__G01,0,images/1110.png,d05ae035ed5f065b72821ed72d3560c617656f37c5c57e3a6112d77b06e3f901,NONE,False,
1111,Mermaid/1_10.tif,Mermaid,Mermaid__G01,0,images/1111.png,94dea2c682adf490a3c627816874081ac495f441d1aa75bd40b5e1f7d00932b2,NONE,False,
1112,Mermaid/1_2.tif,Mermaid,Mermaid__G01,0,images/1112.png,71ee2ca5757a85eefc111887fa932086b6e7b03767d4c0e44d5a48582ecab6be,NONE,False,
1113,Mermaid/1_3.tif,Mermaid,Mermaid__G01,0,images/1113.png,dce28647dc87521fd0b4db0f39115df802f676c992f13817321e2c3ab2446ae4,NONE,False,
1114,Mermaid/1_4.tif,Mermaid,Mermaid__G01,0,images/1114.png,8f873a259bbc8d386d8d0730316e0688744f878a7fccd087069a4101afa40b04,NONE,False,
1115,Mermaid/1_5.tif,Mermaid,Mermaid__G01,0,images/1115.png,7c042ed76aef2865468874d6faabae534834578fd783e835efb6f5be79138db1,NONE,False,
1116,Mermaid/1_6.tif,Mermaid,Mermaid__G01,0,images/1116.png,57de03b4d6b4c72ee05f87c1d6e0b80da18087d031f769081f37df635c9ffacc,NONE,False,
1117,Mermaid/1_7.tif,Mermaid,Mermaid__G01,0,images/1117.png,ff849eafe1c26af1250b0537ca2666eb99a796e651cc0a2f4e321e0c16581af2,NONE,False,
1118,Mermaid/1_8.tif,Mermaid,Mermaid__G01,0,images/1118.png,8e327eb4d23500373666fa30db35376ace5f045eb1156c9907d244b8a34f6850,NONE,False,
1119,Mermaid/1_9.tif,Mermaid,Mermaid__G01,0,images/1119.png,779db2ac6bb8f8990cf115c6ae08c4ea80768d4e2b88d525658779a058ba1e9a,NONE,False,
1120,Mermaid/2_1.tif,Mermaid,Mermaid__G02,0,images/1120.png,65e8436dc58abafa6951bb42055eca86b1ec31fa956f455bbb69119a08b5f47e,NONE,False,
1121,Mermaid/2_10.tif,Mermaid,Mermaid__G02,0,images/1121.png,f5f3becedc6f066bb7cc5f7eccc97749a3e19f4d9bd8e936ff98c816b5d61de9,NONE,False,
1122,Mermaid/2_2.tif,Mermaid,Mermaid__G02,0,images/1122.png,8b65e1365a81494439b72bfcabfb5c8ea78384dc31a633ae0bb7b2e0ebe4e38a,NONE,False,
1123,Mermaid/2_3.tif,Mermaid,Mermaid__G02,0,images/1123.png,95712d04a93a03e22e4948c492d2fab317a6c40db4e11caa6c61f840bab9f4d9,NONE,False,
1124,Mermaid/2_4.tif,Mermaid,Mermaid__G02,0,images/1124.png,e81bc2cb10a62647061995901167aa70794438319943e79ad094046019de8eff,NONE,False,
1125,Mermaid/2_5.tif,Mermaid,Mermaid__G02,0,images/1125.png,0b2ce7abc7d086a6592543bdb56b86ec5f6324cb93b0f1c5105eff05153d3120,NONE,False,
1126,Mermaid/2_6.tif,Mermaid,Mermaid__G02,0,images/1126.png,9dbdacac0af643c4fde57f1d529c7332822afd9546a676e722940d37a0ffca58,NONE,False,
1127,Mermaid/2_7.tif,Mermaid,Mermaid__G02,0,images/1127.png,81396af9a7b5ae35516a8f67ba65a01686a084387f86b7ccedb37963eccb75ce,NONE,False,
1128,Mermaid/2_8.tif,Mermaid,Mermaid__G02,0,images/1128.png,05d1a4af7a26e0db3d0e681f0c4d22607227dda5e85f14f5f2936b88387c8c6b,NONE,False,
1129,Mermaid/2_9.tif,Mermaid,Mermaid__G02,0,images/1129.png,94ce85b76671397e8dfd76a6d815cc263e2067407a96d32c1b7563ea0f824d0c,NONE,False,
1130,Mermaid/3_1.tif,Mermaid,Mermaid__G03,1,images/1130.png,394111eb417537847929502d1eb1fd0942d05f1ff61b344627abd3edfd7ddd0e,NONE,False,
1131,Mermaid/3_10.tif,Mermaid,Mermaid__G03,1,images/1131.png,7e3e82d46b46ee7ebe69973c7b6b565122bee254d1780b568eaeffb40fc8ef41,NONE,False,
1132,Mermaid/3_2.tif,Mermaid,Mermaid__G03,1,images/1132.png,792a3f336e321c6296bab21b453dfba7f9aa22f70abab737ee2aa49170b390d9,NONE,False,
1133,Mermaid/3_3.tif,Mermaid,Mermaid__G03,1,images/1133.png,3ac55316b139db1cb798bb33208e9bedb7256506967e3736886e32f226b378bf,NONE,False,
1134,Mermaid/3_4.tif,Mermaid,Mermaid__G03,1,images/1134.png,064688a0dee90994e39c108dd4dbaa4eb11c1ff63dc822d1b122a738d16e8911,NONE,False,
1135,Mermaid/3_5.tif,Mermaid,Mermaid__G03,1,images/1135.png,907ecd50368c2ca243092327ca1a1dd9d5e75288271284e495a0f99bb3450af1,NONE,False,
1136,Mermaid/3_6.tif,Mermaid,Mermaid__G03,1,images/1136.png,f8556a887604d5378985ed58439e924d45a4bb8e90adaceeae4b8581c70af471,NONE,False,
1137,Mermaid/3_7.tif,Mermaid,Mermaid__G03,1,images/1137.png,442ab05e9ff29b675d813eb74163752de46c4e6bff5f1e23d7282ec991da6961,NONE,False,
1138,Mermaid/3_8.tif,Mermaid,Mermaid__G03,1,images/1138.png,4d675b6c3d542f256e2d59a7672d104028831ba515779b095980739f4a026c54,NONE,False,
1139,Mermaid/3_9.tif,Mermaid,Mermaid__G03,1,images/1139.png,16bbdfd0d59867ee171dd9f97281a7dfe0550e586c273103225f2976bf966a2a,NONE,False,
1140,Mermaid/4_1.tif,Mermaid,Mermaid__G04,1,images/1140.png,f4bd2f975748ed862f73eba01a900a2dc75d239da30bea6804f21f5b230e204e,NONE,False,
1141,Mermaid/4_10.tif,Mermaid,Mermaid__G04,1,images/1141.png,b04dd2f4e7a81eb71394d32615887aaa3e15b1ff69bf4ef235abadb1f8073a44,NONE,False,
1142,Mermaid/4_2.tif,Mermaid,Mermaid__G04,1,images/1142.png,ec5f240219616d18752c17daa308e5cce89a38b5d11b51f013590bca070c87de,NONE,False,
1143,Mermaid/4_3.tif,Mermaid,Mermaid__G04,1,images/1143.png,0668cd98e0e6934ad072e4b088d015661dc4c4c2b84222f2ba047e2a6ff71a90,NONE,False,
1144,Mermaid/4_4.tif,Mermaid,Mermaid__G04,1,images/1144.png,3a1e94de74418dfc76b92daa7f7c82640e8c2e4a937c8519c70767afb5eaed3c,NONE,False,
1145,Mermaid/4_5.tif,Mermaid,Mermaid__G04,1,images/1145.png,2f2920f729c1264f88ca4f578a6c9b0a78c0c140abeef776c5d5044cba26aa7f,NONE,False,
1146,Mermaid/4_6.tif,Mermaid,Mermaid__G04,1,images/1146.png,79bb4a30185d133b09d3304315a4253a098c95d362be2988d8d742c43eaca729,NONE,False,
1147,Mermaid/4_7.tif,Mermaid,Mermaid__G04,1,images/1147.png,c74b3f56166a7e8bf11d210ca767d1516ffe89b634bd8dd1e00136e6093ffb42,NONE,False,
1148,Mermaid/4_8.tif,Mermaid,Mermaid__G04,1,images/1148.png,8d17d9f46709fe498ca05722af84122e4c14c1e6a7783a1854b31e53ad596d16,NONE,False,
1149,Mermaid/4_9.tif,Mermaid,Mermaid__G04,1,images/1149.png,354bf2218d06e796267ee7d941584a245077f8b59aa83c1bc2c4af7b5c84d830,NONE,False,
1150,Mermaid/5_1.tif,Mermaid,Mermaid__G05,2,images/1150.png,8d14c242614574545f4876d430a589aef138cefba93902cdac19284f54840ce6,NONE,False,
1151,Mermaid/5_10.tif,Mermaid,Mermaid__G05,2,images/1151.png,78b67aefd49a532dd95362790bf1a623fcde098ab2c19ec309e57ae7f96a6fb5,NONE,False,
1152,Mermaid/5_2.tif,Mermaid,Mermaid__G05,2,images/1152.png,3addf743e70a2e4fe91dfba19b65b6404a7ce467a45b3a644fe2eec96543047c,NONE,False,
1153,Mermaid/5_3.tif,Mermaid,Mermaid__G05,2,images/1153.png,ca881ff2135b4edfde4e9a639572ce3348c1e8f8f4214b6668d7dfd000d33ce0,NONE,False,
1154,Mermaid/5_4.tif,Mermaid,Mermaid__G05,2,images/1154.png,79aa5537786070146f6e38ec67f5118be90584628c53e309aaad5da239e17ef6,NONE,False,
1155,Mermaid/5_5.tif,Mermaid,Mermaid__G05,2,images/1155.png,dd119fec451a6332a6a20b3e0af26984073459dc4e77cfeeec4a0cb91c01f6ef,NONE,False,
1156,Mermaid/5_6.tif,Mermaid,Mermaid__G05,2,images/1156.png,45dee585b9ac04353ea8d70b3e61c877bff573f0a9dab373ceddb468d2403984,NONE,False,
1157,Mermaid/5_7.tif,Mermaid,Mermaid__G05,2,images/1157.png,359adb6e6cea90537ec483cc376fddf949ee76bc1f52861814406fa79a3b3195,NONE,False,
1158,Mermaid/5_8.tif,Mermaid,Mermaid__G05,2,images/1158.png,ccb36210e785a3be4f6e1a0e7ccbb7a760dcc6f6a798331e3bc6bea803a1d5c6,NONE,False,
1159,Mermaid/5_9.tif,Mermaid,Mermaid__G05,2,images/1159.png,7b65ba159b8d58567855c102a86bf844327041152716be6e3a57342ce5edacb7,NONE,False,
1160,Mermaid/6_1.tif,Mermaid,Mermaid__G06,2,images/1160.png,d7e32b3fa0dbf201525c6ca06eeeba4b38b73b64f173a12dfa08886a8fc4edae,NONE,False,
1161,Mermaid/6_10.tif,Mermaid,Mermaid__G06,2,images/1161.png,a4f43df55246bff8551495179c9488ab9a43d175113f0770c8e1f54acdd74805,NONE,False,
1162,Mermaid/6_2.tif,Mermaid,Mermaid__G06,2,images/1162.png,2b42e5beb68f3143a53dde2ac30de748f7a6883399466b6c99263d00d7348682,NONE,False,
1163,Mermaid/6_3.tif,Mermaid,Mermaid__G06,2,images/1163.png,cb2b2bf6b5dbc001ee22f837945c08169a12e07046ad528503af0f421201f407,NONE,False,
1164,Mermaid/6_4.tif,Mermaid,Mermaid__G06,2,images/1164.png,1b4d30456858662d1df99d9406869affb7f6139f2af987bafae8f0e1eb66cc07,NONE,False,
1165,Mermaid/6_5.tif,Mermaid,Mermaid__G06,2,images/1165.png,a20e528b83fb5f0fa3e034f47fe59e7f124b41969ca1176d68312b4653657bc7,NONE,False,
1166,Mermaid/6_6.tif,Mermaid,Mermaid__G06,2,images/1166.png,a2f22108492db9974b2650d7920a56467453cb274a9434dac203429e6af51c3a,NONE,False,
1167,Mermaid/6_7.tif,Mermaid,Mermaid__G06,2,images/1167.png,b5e59d64b2bea1b04f5d8ff2028b1152c4d2b33dc9672fb488a0c9e8092ff94e,NONE,False,
1168,Mermaid/6_8.tif,Mermaid,Mermaid__G06,2,images/1168.png,411ee10c897c4f49a52544b13b91aa7c8128b3d6df5439757a6254654d736f85,NONE,False,
1169,Mermaid/6_9.tif,Mermaid,Mermaid__G06,2,images/1169.png,c2600ec2575616fdd2e954abaeb7ecaff357ba85a852d83b2eab7ef5f6ea79c2,NONE,False,
1170,Mermaid/7_1.tif,Mermaid,Mermaid__G07,3,images/1170.png,2a5f3154dd081e33bcc46bb9adc9c7a3960a5953799a3e0530eba2b402ee4f92,NONE,False,
1171,Mermaid/7_10.tif,Mermaid,Mermaid__G07,3,images/1171.png,62a989cdff9af7cfab416b826ad0ae4dee534dd83292d7c4ef21469e5532c89e,NONE,False,
1172,Mermaid/7_2.tif,Mermaid,Mermaid__G07,3,images/1172.png,860dcd5ef36a59c5754a02fdc696b5a693e82d942a07bf3dcc3d0fef4e390fe2,NONE,False,
1173,Mermaid/7_3.tif,Mermaid,Mermaid__G07,3,images/1173.png,d6e994db39b04c8a9bcd4d14bbd632109364bc10a15ca945691aca5a9d8990b8,NONE,False,
1174,Mermaid/7_4.tif,Mermaid,Mermaid__G07,3,images/1174.png,9d883acb6de1332ad6d65c3cfdc0233b9bf087a8a02b56f3ce1d1f59b4652580,NONE,False,
1175,Mermaid/7_5.tif,Mermaid,Mermaid__G07,3,images/1175.png,0f422490750a62af5c05fa364b4f72c595cacb60c349c8d588005fa0e88e7668,NONE,False,
1176,Mermaid/7_6.tif,Mermaid,Mermaid__G07,3,images/1176.png,488278d92f206ea7649a95880cf3497dfa97f7566a5d8c069f0b20dcf6b612b1,NONE,False,
1177,Mermaid/7_7.tif,Mermaid,Mermaid__G07,3,images/1177.png,5c2961422cbdc4a51e02eb5b10ac048fc2d9842dfaefeff533afda0c5993c651,NONE,False,
1178,Mermaid/7_8.tif,Mermaid,Mermaid__G07,3,images/1178.png,8d758b72026f52b243ec56a8bb1ec089fae84fdf5a26929d58e928539111313e,NONE,False,
1179,Mermaid/7_9.tif,Mermaid,Mermaid__G07,3,images/1179.png,84543bc7f4f5d0e9890b776589e2476fde91f35713ebbe933d8565442c7c6ec6,NONE,False,
1180,Mermaid/8_1.tif,Mermaid,Mermaid__G08,3,images/1180.png,cba73d57c16537c40e0548494685cc43f21d0759d8f6e0fca59d1585195577b8,NONE,False,
1181,Mermaid/8_10.tif,Mermaid,Mermaid__G08,3,images/1181.png,620cacbea11b42fefef13bc2f642b7e4b728e77725e9eea0fb7c3c5f68690651,NONE,False,
1182,Mermaid/8_2.tif,Mermaid,Mermaid__G08,3,images/1182.png,66fd1e910a068be86b8c99bd61129b12a8f64326945b9230c11bbb0d27694878,NONE,False,
1183,Mermaid/8_3.tif,Mermaid,Mermaid__G08,3,images/1183.png,fd8abbcfce15b14a43567de6a459fc075e0413620b660bc81b91f9b1dcc53346,NONE,False,
1184,Mermaid/8_4.tif,Mermaid,Mermaid__G08,3,images/1184.png,89d6f5039c8eb18f44194ea56973b666548b53c0dee2cb6bcccb8b6655cdfd35,NONE,False,
1185,Mermaid/8_5.tif,Mermaid,Mermaid__G08,3,images/1185.png,0e0afed4fad0133434489d842ccd464cfffa1de4b722ce8121a93f25b7303f71,NONE,False,
1186,Mermaid/8_6.tif,Mermaid,Mermaid__G08,3,images/1186.png,12c954dbb46fbff9fa1a41a3991f19d14e3308682b92e4d1cb257fedcef8e7f3,NONE,False,
1187,Mermaid/8_7.tif,Mermaid,Mermaid__G08,3,images/1187.png,945afee9dfd67f750e6bed5234487955353331571de00e6434e1c614811559a0,NONE,False,
1188,Mermaid/8_8.tif,Mermaid,Mermaid__G08,3,images/1188.png,d364fd47cc319ef46403a3b9f34b70fefef8251adcc5d118e3980432aa29f0de,NONE,False,
1189,Mermaid/8_9.tif,Mermaid,Mermaid__G08,3,images/1189.png,f2bdf73f935645a7a6060cc078e56a10b16fe727e19ad13eb31a5cfa8724a66d,NONE,False,
1190,Mermaid/9_1.tif,Mermaid,Mermaid__G09,4,images/1190.png,99eaa85f51613d145b0c49943e23b8439f2da6419d4fc60b7c54ad3244f8d683,NONE,False,
1191,Mermaid/9_10.tif,Mermaid,Mermaid__G09,4,images/1191.png,80a0e7e209b01ba3d0101ecbd1d485ca79d4a583b9471043bb9e5a5c1be202b0,NONE,False,
1192,Mermaid/9_2.tif,Mermaid,Mermaid__G09,4,images/1192.png,a15665fa7191f6da0384fc39e31df73cae673913e01ad424e43cc82bc42ca626,NONE,False,
1193,Mermaid/9_3.tif,Mermaid,Mermaid__G09,4,images/1193.png,44f83bcc4fc973679cc4381924d256f8cfc7bf820f829791a46c7aebb6ea2c19,NONE,False,
1194,Mermaid/9_4.tif,Mermaid,Mermaid__G09,4,images/1194.png,b705f16ee3c9191df1d99184e35c92d8f437e11b9c60df5a10a86a45965b8cf2,NONE,False,
1195,Mermaid/9_5.tif,Mermaid,Mermaid__G09,4,images/1195.png,5d466a31eb827858bee61aad07ddda89661501f62f6e1793fa936d3515fdf06c,NONE,False,
1196,Mermaid/9_6.tif,Mermaid,Mermaid__G09,4,images/1196.png,c98d624a2082f3fcc8493b8e74a3e2d72de8298dbbea4904bc60ad7bdb0b36b8,NONE,False,
1197,Mermaid/9_7.tif,Mermaid,Mermaid__G09,4,images/1197.png,069f1ec8666cf8a9875662da8d68c93d77f38d1006a5ae622da7e939ef1f0770,NONE,False,
1198,Mermaid/9_8.tif,Mermaid,Mermaid__G09,4,images/1198.png,285d16f209d3ed3e03a68cd7dc18a33d549fbdb949e3bf7bb8cc19aaa5fe19cc,NONE,False,
1199,Mermaid/9_9.tif,Mermaid,Mermaid__G09,4,images/1199.png,b37b42f6e39a1548eeee007de800379e2ea07401e721cf0af5af34f10ac58f26,NONE,False,
1200,Mini/10_1.tif,Mini,Mini__G10,4,images/1200.png,63c8a8209c991edd4f95cf46de6ee4fa245d4b99d42b8129d8795db8cc712ba7,NONE,False,
1201,Mini/10_10.tif,Mini,Mini__G10,4,images/1201.png,3bb291871ce5d19ae5826458139214c744d5e01dd3744f5c72c66356d954a75e,NONE,False,
1202,Mini/10_2.tif,Mini,Mini__G10,4,images/1202.png,c66847550bb48616baee4e314e892bdab29909f0c9bf7d8b31e029e878c6dd98,NONE,False,
1203,Mini/10_3.tif,Mini,Mini__G10,4,images/1203.png,4b57d57e3b333830bc93cf98f51f46a5b070b016aa3da225e9d5a705a73ad5d5,NONE,False,
1204,Mini/10_4.tif,Mini,Mini__G10,4,images/1204.png,d9f2abdca18063948f6e92d49a9caf8401b60f96523d50cc81de31519cdd4479,NONE,False,
1205,Mini/10_5.tif,Mini,Mini__G10,4,images/1205.png,7d0aa61fea64707d8abeb1780e0f9813d1bfa750a62af798a89fc6c23feae614,NONE,False,
1206,Mini/10_6.tif,Mini,Mini__G10,4,images/1206.png,d889f9589bf47db4166ed8aa2671d2349fd4fd95169fa44766c216cb888c67bd,NONE,False,
1207,Mini/10_7.tif,Mini,Mini__G10,4,images/1207.png,b0ebb9397544baf077b0e5580596bd166854ebb7d8fe74671b59e0ed7a2d6832,NONE,False,
1208,Mini/10_8.tif,Mini,Mini__G10,4,images/1208.png,a9f5580bca7c371cb364d6981d63097567a3daebac6b5513b19a2d2a6bf7d0b9,NONE,False,
1209,Mini/10_9.tif,Mini,Mini__G10,4,images/1209.png,59446b3b6438fc1938a2e9bd94f536b5de7abbc6dae817bd54526c7387eea566,NONE,False,
1210,Mini/1_1.tif,Mini,Mini__G01,0,images/1210.png,ad5f903cb359a12d077be63fbbb9e4907663a41d830b26f8a3e8b7e2f02a1c99,NONE,False,
1211,Mini/1_10.tif,Mini,Mini__G01,0,images/1211.png,a1cc28724618eae3da0ed8a8ab67ca80fb8faef1218fe8d18e51c02f8c71430a,NONE,False,
1212,Mini/1_2.tif,Mini,Mini__G01,0,images/1212.png,32ea6a09bc9d0c800366769549379245d6d20812ac2945c1f0f9e75b4f6d5e64,NONE,False,
1213,Mini/1_3.tif,Mini,Mini__G01,0,images/1213.png,02d62d05971009a35c86c719d1c439288fec5ed83fbe205b6329902375b8eef8,NONE,False,
1214,Mini/1_4.tif,Mini,Mini__G01,0,images/1214.png,6ef07b1cc5a758eae1701b2e1674db8b6bb337160e8e9026446763239f85c5ca,NONE,False,
1215,Mini/1_5.tif,Mini,Mini__G01,0,images/1215.png,0b9bbc0b939479145a761b17ef34fbb45df9e4933bba9809f6f98f32d7e6ee23,NONE,False,
1216,Mini/1_6.tif,Mini,Mini__G01,0,images/1216.png,ad9a45f580a95cc6685ed5b3c3d582c80999cb948a30a7e7d040cf6d32fabf8c,NONE,False,
1217,Mini/1_7.tif,Mini,Mini__G01,0,images/1217.png,c8b06a984f48a23a0f096cb496bf6296cac6d09ce3800311bfc785367ec0b9f0,NONE,False,
1218,Mini/1_8.tif,Mini,Mini__G01,0,images/1218.png,349589d3c3255bab5ae3fc2f85d6c5a9cadceb0c5aa8a7bdbee4f7d352e933ae,NONE,False,
1219,Mini/1_9.tif,Mini,Mini__G01,0,images/1219.png,ba5353e6fc31444e2d04bd572648070bdab82fbec3690844fe560ca4fec68bc8,NONE,False,
1220,Mini/2_1.tif,Mini,Mini__G02,0,images/1220.png,1187a7109230eaf8f7de33ea5cb755f215e5bbec91bed2038f3e7136179a9da9,NONE,False,
1221,Mini/2_10.tif,Mini,Mini__G02,0,images/1221.png,ecdfce1bb0198d5412d57d06db0e6da4f765c3fca45095e80cddc934a7c74816,NONE,False,
1222,Mini/2_2.tif,Mini,Mini__G02,0,images/1222.png,a1ab67c5d6120d086b851ec6bba4a6c652097e03f1e49fca4a0ec7a4e43c860a,NONE,False,
1223,Mini/2_3.tif,Mini,Mini__G02,0,images/1223.png,3dccdb1df33a7e998e8473e0d1ec35f11e6a68927689b491a3502de90b670359,NONE,False,
1224,Mini/2_4.tif,Mini,Mini__G02,0,images/1224.png,55b673d71414b329418d6797f09672e8809b1e089c3b475e2f45a8f112bdf4b9,NONE,False,
1225,Mini/2_5.tif,Mini,Mini__G02,0,images/1225.png,4a883bc23f75bbb8110892362fd6c13c76b5cde9da5f9a63dc12317a30494a34,NONE,False,
1226,Mini/2_6.tif,Mini,Mini__G02,0,images/1226.png,36de812fcab541799c862fd34efd7fbd6ce2bc9afbb3d9d66c397bc479acca28,NONE,False,
1227,Mini/2_7.tif,Mini,Mini__G02,0,images/1227.png,42a65d29885b9e019f36e1767febf0f59c3e7ce4379fee3104f5eb954199b12e,NONE,False,
1228,Mini/2_8.tif,Mini,Mini__G02,0,images/1228.png,c15f87b9046d40d2dd2cb160648291dab9581277f209530135e8dac13feae98b,NONE,False,
1229,Mini/2_9.tif,Mini,Mini__G02,0,images/1229.png,0e5166b1120066da08940e79cbcf4b208fa75d678675b1038bae56e030b3264f,NONE,False,
1230,Mini/3_1.tif,Mini,Mini__G03,1,images/1230.png,f9f84caa8fed979ac8a9841a307400b5498967ba14080388513ffd344c8fc84b,NONE,False,
1231,Mini/3_10.tif,Mini,Mini__G03,1,images/1231.png,ba1b277149968213b0dec9295e2a73da8ed648b55a0401afea84d3f1dd2d6d2b,NONE,False,
1232,Mini/3_2.tif,Mini,Mini__G03,1,images/1232.png,c21fd2dccfe87d58a9e0083697d18b8b119293f1d52bda00e75761b873a1b828,NONE,False,
1233,Mini/3_3.tif,Mini,Mini__G03,1,images/1233.png,c82f249d8e7d576574064704e39d8c7eab4b632c08957094230c82f4856cca63,NONE,False,
1234,Mini/3_4.tif,Mini,Mini__G03,1,images/1234.png,4a026f41871663cf1c1cea017f1d9a7c3890ae271fa60571f8b4b36dc33a46de,NONE,False,
1235,Mini/3_5.tif,Mini,Mini__G03,1,images/1235.png,e466f297e9915b8bcb452b814babbea1e6c4bbc80b794ff279ad1e5d490def2e,NONE,False,
1236,Mini/3_6.tif,Mini,Mini__G03,1,images/1236.png,35bdc80a17dbd7aa0be175d70cb67737c53e8c339c0440d8ffadf29d94403931,NONE,False,
1237,Mini/3_7.tif,Mini,Mini__G03,1,images/1237.png,452126bd0a0ecffc41002f3e2dec75c7415f9bf3b667a02cf993c86dfec5bd0b,NONE,False,
1238,Mini/3_8.tif,Mini,Mini__G03,1,images/1238.png,d7611cc45dc61dda5a76f727a228507d937267670048cc98a953863b2aea0fa7,NONE,False,
1239,Mini/3_9.tif,Mini,Mini__G03,1,images/1239.png,1214e0e81ac37986c1761e723aaa306e3f25802df296d204a2b03d3b8026d35a,NONE,False,
